phase,iteration,game_id,move_number,board_state,player,action_chosen,ucb_chosen,policy_distribution,winner,c_value,temperature,policy_loss,value_loss,predicted_value,final_value
selfplay,0,3,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, 0, 1, -1, 1, 0, 0, -1, 0, 1, -1, -1, 0, 1, 1, 0]",-1,6,0.2171823424326889,"[0.11578947368421053, 0.22105263157894736, 0.09473684210526316, 0.11578947368421053, 0.1368421052631579, 0.15789473684210525, 0.15789473684210525]",,2,1.25,,,,
selfplay,0,2,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,5,0.24916371401931883,"[0.11458333333333333, 0.15625, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, 0.22916666666666666, 0.15625]",,2,1.25,,,,
selfplay,0,1,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,1,0.2115826115334848,"[0.11458333333333333, 0.1875, 0.15625, 0.09375, 0.11458333333333333, 0.21875, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,0,15,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,2,0.24008413062398248,"[0.11702127659574468, 0.11702127659574468, 0.19148936170212766, 0.1595744680851064, 0.13829787234042554, 0.11702127659574468, 0.1595744680851064]",,2,1.25,,,,
selfplay,0,3,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, 0, 1, -1, 1, 0, 0, -1, 0, 1, -1, -1, 0, 1, 1, -1]",1,6,0.21965372829771376,"[0.1111111111111111, 0.21212121212121213, 0.09090909090909091, 0.1111111111111111, 0.09090909090909091, 0.1111111111111111, 0.2727272727272727]",,2,1.25,,,,
selfplay,0,2,16,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,0,0.21604951140853598,"[0.27184466019417475, 0.18446601941747573, 0.1553398058252427, 0.10679611650485436, 0.1553398058252427, 0.0, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,1,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,0,0.2204849663279852,"[0.3333333333333333, 0.15151515151515152, 0.1111111111111111, 0.09090909090909091, 0.09090909090909091, 0.1111111111111111, 0.1111111111111111]",,2,1.25,,,,
selfplay,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,2,0.21467064544661188,"[0.24742268041237114, 0.16494845360824742, 0.1134020618556701, 0.09278350515463918, 0.1134020618556701, 0.13402061855670103, 0.13402061855670103]",,2,1.25,,,,
selfplay,0,3,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, 0, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",-1,0,0.22652144030787744,"[0.30612244897959184, 0.15306122448979592, 0.09183673469387756, 0.11224489795918367, 0.11224489795918367, 0.11224489795918367, 0.11224489795918367]",,2,1.25,,,,
selfplay,0,2,17,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,0,0.22429586355542674,"[0.1553398058252427, 0.21359223300970873, 0.10679611650485436, 0.18446601941747573, 0.21359223300970873, 0.0, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,1,17,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,0,0.2307226238685979,"[0.36633663366336633, 0.10891089108910891, 0.10891089108910891, 0.0891089108910891, 0.10891089108910891, 0.10891089108910891, 0.10891089108910891]",,2,1.25,,,,
selfplay,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,2,0.2192663599115151,"[0.13541666666666666, 0.13541666666666666, 0.25, 0.15625, 0.09375, 0.11458333333333333, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,3,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, 0, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",1,0,0.21674832874820238,"[0.1368421052631579, 0.11578947368421053, 0.1368421052631579, 0.15789473684210525, 0.11578947368421053, 0.22105263157894736, 0.11578947368421053]",,2,1.25,,,,
selfplay,0,2,18,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,4,0.22485078097191458,"[0.1262135922330097, 0.1262135922330097, 0.18446601941747573, 0.10679611650485436, 0.1553398058252427, 0.0, 0.30097087378640774]",,2,1.25,,,,
selfplay,0,1,18,"[-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,2,0.20179366135618923,"[0.0, 0.1553398058252427, 0.1553398058252427, 0.10679611650485436, 0.21359223300970873, 0.24271844660194175, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,1,0.2219163805462083,"[0.13402061855670103, 0.13402061855670103, 0.09278350515463918, 0.09278350515463918, 0.1134020618556701, 0.15463917525773196, 0.27835051546391754]",,2,1.25,,,,
selfplay,0,3,19,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, 0, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",-1,6,0.22724435417738742,"[0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.18556701030927836, 0.1134020618556701, 0.24742268041237114]",,2,1.25,,,,
selfplay,0,2,19,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 1, 1, 0, 1, 1, 0, 0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,3,0.22623389910536115,"[0.12745098039215685, 0.12745098039215685, 0.12745098039215685, 0.18627450980392157, 0.27450980392156865, 0.0, 0.1568627450980392]",,2,1.25,,,,
selfplay,0,1,19,"[-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 1, 0, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,3,0.1697601315754089,"[0.0, 0.3333333333333333, 0.12745098039215685, 0.12745098039215685, 0.1568627450980392, 0.12745098039215685, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,0,19,"[0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,6,0.20307357000065535,"[0.1553398058252427, 0.0, 0.13592233009708737, 0.18446601941747573, 0.1553398058252427, 0.18446601941747573, 0.18446601941747573]",,2,1.25,,,,
selfplay,0,3,20,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",1,2,0.20935129991998236,"[0.1368421052631579, 0.11578947368421053, 0.18947368421052632, 0.09473684210526316, 0.11578947368421053, 0.15789473684210525, 0.18947368421052632]",,2,1.25,,,,
selfplay,0,2,20,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 1, 1, 0, 1, 1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,4,0.20837949608765108,"[0.21568627450980393, 0.1568627450980392, 0.12745098039215685, 0.24509803921568626, 0.12745098039215685, 0.0, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,1,20,"[-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,1,0.15735319120679667,"[0.0, 0.21568627450980393, 0.12745098039215685, 0.12745098039215685, 0.12745098039215685, 0.1568627450980392, 0.24509803921568626]",,2,1.25,,,,
selfplay,0,0,20,"[0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,6,0.22968558249360882,"[0.125, 0.0, 0.1346153846153846, 0.125, 0.2980769230769231, 0.18269230769230768, 0.1346153846153846]",,2,1.25,,,,
selfplay,0,3,21,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",-1,0,0.22300700160008718,"[0.09183673469387756, 0.24489795918367346, 0.11224489795918367, 0.11224489795918367, 0.09183673469387756, 0.1326530612244898, 0.21428571428571427]",,2,1.25,,,,
selfplay,0,2,21,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -1, 0, -1, -1, 0, 0, 1, 1, 0, 1, 1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,4,0.21304466836317143,"[0.1553398058252427, 0.1262135922330097, 0.27184466019417475, 0.21359223300970873, 0.1262135922330097, 0.0, 0.10679611650485436]",,2,1.25,,,,
selfplay,0,1,21,"[-1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,1,0.225325132344278,"[0.0, 0.41509433962264153, 0.10377358490566038, 0.10377358490566038, 0.10377358490566038, 0.1509433962264151, 0.12264150943396226]",,2,1.25,,,,
selfplay,0,0,21,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,4,0.20164685495699808,"[0.14655172413793102, 0.0, 0.12931034482758622, 0.22413793103448276, 0.35344827586206895, 0.14655172413793102, 0.0]",,2,1.25,,,,
selfplay,0,3,22,"[-1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",1,2,0.21661293262696305,"[0.0, 0.10476190476190476, 0.1619047619047619, 0.10476190476190476, 0.1523809523809524, 0.3523809523809524, 0.12380952380952381]",,2,1.25,,,,
selfplay,0,2,22,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1, -1, 0, -1, -1, 0, 0, 1, 1, 0, 1, 1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,2,0.21540724729248373,"[0.18446601941747573, 0.27184466019417475, 0.1262135922330097, 0.18446601941747573, 0.10679611650485436, 0.0, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,1,22,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,3,0.2225417816738821,"[0.0, 0.0, 0.12173913043478261, 0.48695652173913045, 0.12173913043478261, 0.14782608695652175, 0.12173913043478261]",,2,1.25,,,,
selfplay,0,0,22,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,4,0.18098154429678176,"[0.25, 0.0, 0.20689655172413793, 0.1724137931034483, 0.19827586206896552, 0.1724137931034483, 0.0]",,2,1.25,,,,
selfplay,0,3,23,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, 0, 1, 1, -1]",-1,3,0.19635675061133304,"[0.0, 0.3565217391304348, 0.0, 0.12173913043478261, 0.2, 0.14782608695652175, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,2,23,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1, -1, 0, -1, -1, 0, 0, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,2,0.22524485765761085,"[0.18269230769230768, 0.10576923076923077, 0.2403846153846154, 0.15384615384615385, 0.1346153846153846, 0.0, 0.18269230769230768]",,2,1.25,,,,
selfplay,0,1,23,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,2,0.19378137748436539,"[0.0, 0.0, 0.2782608695652174, 0.17391304347826086, 0.25217391304347825, 0.14782608695652175, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,0,23,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,4,0.19455945812420397,"[0.14655172413793102, 0.0, 0.1810344827586207, 0.19827586206896552, 0.3017241379310345, 0.1724137931034483, 0.0]",,2,1.25,,,,
selfplay,0,3,24,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1]",1,4,0.2174590921025205,"[0.0, 0.22608695652173913, 0.0, 0.17391304347826086, 0.17391304347826086, 0.2, 0.22608695652173913]",,2,1.25,,,,
selfplay,0,2,24,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1, -1, 0, -1, -1, -1, 0, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,1,0.21520668397400428,"[0.2692307692307692, 0.125, 0.10576923076923077, 0.125, 0.16346153846153846, 0.0, 0.21153846153846154]",,2,1.25,,,,
selfplay,0,1,24,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,3,0.19272497928612906,"[0.0, 0.0, 0.2782608695652174, 0.14782608695652175, 0.14782608695652175, 0.17391304347826086, 0.25217391304347825]",,2,1.25,,,,
selfplay,0,0,24,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, 0, 1, -1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,3,0.22852797836296787,"[0.14655172413793102, 0.0, 0.12931034482758622, 0.27586206896551724, 0.3017241379310345, 0.14655172413793102, 0.0]",,2,1.25,,,,
selfplay,0,3,25,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",-1,6,0.18549354896980208,"[0.0, 0.14782608695652175, 0.0, 0.14782608695652175, 0.25217391304347825, 0.22608695652173913, 0.22608695652173913]",,2,1.25,,,,
selfplay,0,2,25,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, 0, 0, 1, -1, 0, -1, -1, -1, 0, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,3,0.2106656631005868,"[0.1262135922330097, 0.18446601941747573, 0.1262135922330097, 0.1262135922330097, 0.1650485436893204, 0.0, 0.27184466019417475]",,2,1.25,,,,
selfplay,0,1,25,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,2,0.18553966550480055,"[0.0, 0.0, 0.25217391304347825, 0.2, 0.2, 0.17391304347826086, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,0,25,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, 0, 1, -1, 0, 1, 0, 1, 1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,3,0.21915229104439476,"[0.3017241379310345, 0.0, 0.15517241379310345, 0.25, 0.1206896551724138, 0.1724137931034483, 0.0]",,2,1.25,,,,
selfplay,0,3,26,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, -1, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",1,1,0.21779949383696917,"[0.0, 0.17391304347826086, 0.0, 0.25217391304347825, 0.12173913043478261, 0.30434782608695654, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,2,26,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, 0, 0, 1, -1, 0, -1, -1, -1, -1, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,0,0.23775959951588463,"[0.24271844660194175, 0.1262135922330097, 0.1262135922330097, 0.1262135922330097, 0.13592233009708737, 0.0, 0.24271844660194175]",,2,1.25,,,,
selfplay,0,1,26,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,5,0.19129010762278478,"[0.0, 0.0, 0.22608695652173913, 0.14782608695652175, 0.14782608695652175, 0.17391304347826086, 0.30434782608695654]",,2,1.25,,,,
selfplay,0,0,26,"[0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, 0, 1, -1, -1, 1, 0, 1, 1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,2,0.18947661155580842,"[0.1724137931034483, 0.0, 0.15517241379310345, 0.14655172413793102, 0.3017241379310345, 0.22413793103448276, 0.0]",,2,1.25,,,,
selfplay,0,3,27,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 0, 1, -1, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",-1,6,0.22133491993147658,"[0.0, 0.22608695652173913, 0.0, 0.17391304347826086, 0.14782608695652175, 0.14782608695652175, 0.30434782608695654]",,2,1.25,,,,
selfplay,0,2,27,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 1, 1, 0, 0, 1, -1, 0, -1, -1, -1, -1, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,4,0.2326040883974049,"[0.1262135922330097, 0.3592233009708738, 0.1262135922330097, 0.1553398058252427, 0.10679611650485436, 0.0, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,1,27,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, -1, -1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",-1,2,0.18653599333412213,"[0.0, 0.0, 0.1724137931034483, 0.14655172413793102, 0.14655172413793102, 0.3103448275862069, 0.22413793103448276]",,2,1.25,,,,
selfplay,0,0,27,"[0, 1, 1, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, 0, 1, -1, -1, 1, 0, 1, 1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,0,0.15601805926817305,"[0.30952380952380953, 0.0, 0.0, 0.23809523809523808, 0.21428571428571427, 0.23809523809523808, 0.0]",,2,1.25,,,,
selfplay,0,3,28,"[-1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -1, -1, 1, 1, 0, 0, 1, -1, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",1,6,0.16323818379752322,"[0.0, 0.19827586206896552, 0.0, 0.14655172413793102, 0.14655172413793102, 0.3017241379310345, 0.20689655172413793]",,2,1.25,,,,
selfplay,0,2,28,"[0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 1, 1, 0, 0, 1, -1, 0, -1, -1, -1, -1, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",1,2,0.18586259738968972,"[0.14782608695652175, 0.2, 0.14782608695652175, 0.2782608695652174, 0.0, 0.0, 0.22608695652173913]",,2,1.25,,,,
selfplay,0,1,28,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 1, 0, -1, -1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 1, -1]",1,6,0.2153813194416414,"[0.0, 0.0, 0.23076923076923078, 0.11965811965811966, 0.11965811965811966, 0.38461538461538464, 0.1452991452991453]",,2,1.25,,,,
selfplay,0,0,28,"[0, 1, 1, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, -1, 1, -1, -1, 1, 0, 1, 1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",1,0,0.1477656700037354,"[0.2619047619047619, 0.0, 0.0, 0.2619047619047619, 0.23809523809523808, 0.23809523809523808, 0.0]",,2,1.25,,,,
selfplay,0,3,29,"[-1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, -1, -1, 1, 1, 0, 0, 1, -1, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",-1,1,0.18472028335853488,"[0.0, 0.2125984251968504, 0.0, 0.16535433070866143, 0.23622047244094488, 0.3858267716535433, 0.0]",,2,1.25,,,,
selfplay,0,2,29,"[0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 1, 1, 1, 0, 1, -1, 0, -1, -1, -1, -1, 1, 1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]",-1,2,0.2120853035152503,"[0.17391304347826086, 0.2, 0.33043478260869563, 0.12173913043478261, 0.0, 0.0, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,1,29,"[-1, -1, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 1, 0, -1, -1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, 1, 1, -1, -1, 1, 1, 1, 1, -1]",-1,3,0.2245382332220097,"[0.0, 0.0, 0.28205128205128205, 0.11965811965811966, 0.29914529914529914, 0.15384615384615385, 0.1452991452991453]",,2,1.25,,,,
selfplay,0,0,29,"[0, 1, 1, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 1, -1, 1, 0, -1, 0, 1, -1, 1, -1, -1, 1, 0, 1, 1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1]",-1,4,0.1831676956886913,"[0.19047619047619047, 0.0, 0.0, 0.21428571428571427, 0.19047619047619047, 0.40476190476190477, 0.0]",,2,1.25,,,,
selfplay,0,3,30,"[-1, 0, 1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, -1, -1, 1, 1, 0, 0, 1, -1, -1, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1]",1,5,0.18196791218213282,"[0.0, 0.5147058823529411, 0.0, 0.15441176470588236, 0.15441176470588236, 0.17647058823529413, 0.0]",,2,1.25,,,,
